onset	duration	sample	trial_type	response_time	stim_file	value
0.3012614866	1000.0000000000	301.2615	n/a	n/a	n/a	SESS
0.5152615329	1000.0000000000	515.2615	n/a	n/a	n/a	CELL
0.6222615560	1000.0000000000	622.2616	n/a	n/a	n/a	CELL
0.7262642106	1000.0000000000	726.2642	n/a	n/a	n/a	CELL
0.8292610368	1000.0000000000	829.261	n/a	n/a	n/a	CELL
0.9332636913	1000.0000000000	933.2637	n/a	n/a	n/a	CELL
1.0372562876	1000.0000000000	1037.2563	n/a	n/a	n/a	CELL
1.1422647705	1000.0000000000	1142.2648	n/a	n/a	n/a	CELL
1.2502605637	1000.0000000000	1250.2606	n/a	n/a	n/a	CELL
1.3542632183	1000.0000000000	1354.2632	n/a	n/a	n/a	CELL
1.4592616429	1000.0000000000	1459.2616	n/a	n/a	n/a	CELL
1.5632642975	1000.0000000000	1563.2643	n/a	n/a	n/a	CELL
1.6672568938	1000.0000000000	1667.2569	n/a	n/a	n/a	CELL
1.7702637782	1000.0000000000	1770.2638	n/a	n/a	n/a	CELL
2.9650000000	14704.0000000000	2965	n/a	n/a	n/a	boundary
3.1352572870	1000.0000000000	3135.2573	n/a	n/a	n/a	bgin
6.2512633187	1000.0000000000	6251.2633	n/a	n/a	n/a	clyp
7.4352641386	1000.0000000000	7435.2641	n/a	n/a	n/a	stim
127.4342612159	1000.0000000000	127434.2612	n/a	n/a	n/a	opyp
128.9620000000	21438.0000000000	128962	n/a	n/a	n/a	boundary
129.2192593731	1000.0000000000	129219.2594	n/a	n/a	n/a	bgin
133.3462637432	1000.0000000000	133346.2637	n/a	n/a	n/a	fxcl
143.3452640243	1000.0000000000	143345.264	n/a	n/a	n/a	stm+
272.8462614633	1000.0000000000	272846.2615	n/a	n/a	n/a	fxnd
295.9562648602	1000.0000000000	295956.2649	n/a	n/a	n/a	resp
302.4602629758	1000.0000000000	302460.263	n/a	n/a	n/a	resp
302.4682593114	1000.0000000000	302468.2593	n/a	n/a	n/a	TRSP
302.4772614754	1000.0000000000	302477.2615	n/a	n/a	n/a	TRSP
302.4802588440	1000.0000000000	302480.2588	n/a	n/a	n/a	TRSP
302.6042573668	1000.0000000000	302604.2574	n/a	n/a	n/a	bgin
306.7122616388	1000.0000000000	306712.2616	n/a	n/a	n/a	fxcl
316.7112619199	1000.0000000000	316711.2619	n/a	n/a	n/a	stm+
434.5282651998	1000.0000000000	434528.2652	n/a	n/a	n/a	fxnd
454.8272599049	1000.0000000000	454827.2599	n/a	n/a	n/a	resp
458.1152625896	1000.0000000000	458115.2626	n/a	n/a	n/a	resp
458.1232589252	1000.0000000000	458123.2589	n/a	n/a	n/a	TRSP
458.1322610892	1000.0000000000	458132.2611	n/a	n/a	n/a	TRSP
458.1362642862	1000.0000000000	458136.2643	n/a	n/a	n/a	TRSP
458.2402568824	1000.0000000000	458240.2569	n/a	n/a	n/a	bgin
462.3282552279	1000.0000000000	462328.2552	n/a	n/a	n/a	fxcl
472.3272555090	1000.0000000000	472327.2555	n/a	n/a	n/a	stm+
587.2442644603	1000.0000000000	587244.2645	n/a	n/a	n/a	fxnd
605.7952601976	1000.0000000000	605795.2602	n/a	n/a	n/a	resp
608.5712560035	1000.0000000000	608571.256	n/a	n/a	n/a	resp
608.5792623974	1000.0000000000	608579.2624	n/a	n/a	n/a	TRSP
608.5882645614	1000.0000000000	608588.2646	n/a	n/a	n/a	TRSP
608.5912619300	1000.0000000000	608591.2619	n/a	n/a	n/a	TRSP
608.6942587562	1000.0000000000	608694.2588	n/a	n/a	n/a	bgin
612.7942566342	1000.0000000000	612794.2566	n/a	n/a	n/a	fxcl
622.7932569153	1000.0000000000	622793.2569	n/a	n/a	n/a	stm+
739.3102571882	1000.0000000000	739310.2572	n/a	n/a	n/a	fxnd
754.7702618457	1000.0000000000	754770.2618	n/a	n/a	n/a	resp
757.3782641954	1000.0000000000	757378.2642	n/a	n/a	n/a	resp
757.3862605311	1000.0000000000	757386.2605	n/a	n/a	n/a	TRSP
757.3952626951	1000.0000000000	757395.2627	n/a	n/a	n/a	TRSP
757.3982600636	1000.0000000000	757398.2601	n/a	n/a	n/a	TRSP
757.5072616853	1000.0000000000	757507.2617	n/a	n/a	n/a	bgin
761.6102569319	1000.0000000000	761610.2569	n/a	n/a	n/a	fxcl
771.6092572130	1000.0000000000	771609.2572	n/a	n/a	n/a	stm+
884.7592570401	1000.0000000000	884759.257	n/a	n/a	n/a	fxnd
899.6812642134	1000.0000000000	899681.2642	n/a	n/a	n/a	resp
900.3292590894	1000.0000000000	900329.2591	n/a	n/a	n/a	resp
900.3372554250	1000.0000000000	900337.2554	n/a	n/a	n/a	TRSP
900.3462575890	1000.0000000000	900346.2576	n/a	n/a	n/a	TRSP
900.3502607859	1000.0000000000	900350.2608	n/a	n/a	n/a	TRSP
900.4542634405	1000.0000000000	900454.2634	n/a	n/a	n/a	bgin
904.5592602856	1000.0000000000	904559.2603	n/a	n/a	n/a	fxcl
914.5582605667	1000.0000000000	914558.2606	n/a	n/a	n/a	stm+
1039.1422559090	1000.0000000000	1039142.2559	n/a	n/a	n/a	fxnd
1055.1922593780	1000.0000000000	1055192.2594	n/a	n/a	n/a	resp
1057.0322614677	1000.0000000000	1057032.2615	n/a	n/a	n/a	resp
1057.0402578033	1000.0000000000	1057040.2578	n/a	n/a	n/a	TRSP
1057.0492599673	1000.0000000000	1057049.26	n/a	n/a	n/a	TRSP
1057.0532631643	1000.0000000000	1057053.2632	n/a	n/a	n/a	TRSP
1057.1582615889	1000.0000000000	1057158.2616	n/a	n/a	n/a	bgin
1061.2582594670	1000.0000000000	1061258.2595	n/a	n/a	n/a	fxcl
1071.2572597481	1000.0000000000	1071257.2597	n/a	n/a	n/a	stm+
1193.0582587190	1000.0000000000	1193058.2587	n/a	n/a	n/a	fxnd
1211.9442556567	1000.0000000000	1211944.2557	n/a	n/a	n/a	resp
1214.2002583064	1000.0000000000	1214200.2583	n/a	n/a	n/a	resp
1214.2082647003	1000.0000000000	1214208.2647	n/a	n/a	n/a	TRSP
1214.2172568060	1000.0000000000	1214217.2568	n/a	n/a	n/a	TRSP
1214.2202642329	1000.0000000000	1214220.2642	n/a	n/a	n/a	TRSP
1214.3192578621	1000.0000000000	1214319.2579	n/a	n/a	n/a	bgin
1218.4242647655	1000.0000000000	1218424.2648	n/a	n/a	n/a	fxcl
1228.4232650466	1000.0000000000	1228423.265	n/a	n/a	n/a	stm+
1361.2072561450	1000.0000000000	1361207.2561	n/a	n/a	n/a	fxnd
1376.8792592503	1000.0000000000	1376879.2593	n/a	n/a	n/a	resp
1378.2632589854	1000.0000000000	1378263.259	n/a	n/a	n/a	resp
1378.2712653793	1000.0000000000	1378271.2654	n/a	n/a	n/a	TRSP
1378.2802574850	1000.0000000000	1378280.2575	n/a	n/a	n/a	TRSP
1378.2832649119	1000.0000000000	1378283.2649	n/a	n/a	n/a	TRSP
1378.3722606070	1000.0000000000	1378372.2606	n/a	n/a	n/a	bgin
1382.4742600836	1000.0000000000	1382474.2601	n/a	n/a	n/a	fxcl
